RegionName,City,State,Metro,CountyName,SizeRank,MedianPrice
76901,San Angelo,TX,San Angelo,Tom Green,2964,179700
95966,Oroville,CA,Chico,Butte,2964,239000
89511,Reno,NV,Reno,Washoe,2966,829249.5
19002,Upper Dublin,PA,Philadelphia,Montgomery,2967,499900
97603,Klamath Falls,OR,Klamath Falls,Klamath,2968,249000
26101,Parkersburg,WV,Parkersburg,Wood,2969,95750
34758,Poinciana,FL,Orlando,Osceola,2970,209900
45429,Kettering,OH,Dayton,Montgomery,2971,174900
84081,West Jordan,UT,Salt Lake City,Salt Lake,2972,359900
78221,San Antonio,TX,San Antonio,Bexar,2973,203810
32309,Tallahassee,FL,Tallahassee,Leon,2974,309000
22306,Hybla Valley,VA,Washington,Fairfax,2975,509950
79720,Big Spring,TX,Big Spring,Howard,2976,159900
12309,Niskayuna,NY,Albany,Schenectady,2977,284200
65721,Ozark,MO,Springfield,Christian,2978,224150
35211,Birmingham,AL,Birmingham,Jefferson,2979,33500
85298,Gilbert,AZ,Phoenix,Maricopa,2979,419700
70005,Metairie,LA,New Orleans,Jefferson,2981,359999
94903,San Rafael,CA,San Francisco,Marin,2982,899000
32720,Deland,FL,Daytona Beach,Volusia,2983,239900
68116,Omaha,NE,Omaha,Douglas,2984,259950
27455,Greensboro,NC,,Guilford,2985,349000
19135,Philadelphia,PA,Philadelphia,Philadelphia,2986,134900
14534,Pittsford,NY,Rochester,Monroe,2987,329900
29625,Anderson,SC,Greenville,Anderson,2988,174900
64015,Blue Springs,MO,Kansas City,Jackson,2988,199900
86406,Lake Havasu City,AZ,Lake Havasu City,Mohave,2990,339000
30215,Fayetteville,GA,Atlanta,Fayette,2991,389000
32937,Satellite Beach,FL,Melbourne,Brevard,2992,349900
40004,Bardstown,KY,Bardstown,Nelson,2993,185000
45420,Dayton,OH,Dayton,Montgomery,2993,88950
2125,Boston,MA,Boston,Suffolk,2995,499000
12303,Schenectady,NY,Albany,Schenectady,2995,179900
48212,Detroit,MI,Detroit,Wayne,2995,82000
92651,Laguna Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,2995,2779000
89002,Henderson,NV,Las Vegas,Clark,2999,319900
77019,Houston,TX,Houston,Harris,3000,649450
2919,Johnston,RI,Providence,Providence,3001,259999
90504,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3001,727000
79106,Amarillo,TX,Amarillo,Potter,3003,145000
45662,Portsmouth,OH,Portsmouth,Scioto,3004,79900
8043,Voorhees,NJ,Philadelphia,Camden,3005,289900
23513,Norfolk,VA,Virginia Beach,Norfolk City,3005,180000
23227,Richmond,VA,Richmond,Richmond City,3007,264950
76053,Hurst,TX,Dallas-Fort Worth,Tarrant,3007,215000
66213,Overland Park,KS,Kansas City,Johnson,3009,385000
6512,East Haven,CT,New Haven,New Haven,3010,224900
53223,Milwaukee,WI,Milwaukee,Milwaukee,3011,124900
49507,Grand Rapids,MI,Grand Rapids,Kent,3012,120000
55372,Prior Lake,MN,Minneapolis-St Paul,Scott,3013,442490
43612,Toledo,OH,Toledo,Lucas,3014,60000
77075,Houston,TX,Houston,Harris,3015,175000
80910,Colorado Springs,CO,Colorado Springs,El Paso,3016,225000
30741,Fairview,GA,Chattanooga,Walker,3017,109450
78582,Rio Grande City,TX,Rio Grande City,Starr,3018,146900
85395,Goodyear,AZ,Phoenix,Maricopa,3019,349900
99207,Spokane,WA,Spokane,Spokane,3020,149000
27332,Sanford,NC,Sanford,Lee,3021,2.00E+05
92637,Laguna Woods,CA,Los Angeles-Long Beach-Anaheim,Orange,3022,330000
92131,San Diego,CA,San Diego,San Diego,3023,849000
33156,Pinecrest,FL,Miami-Fort Lauderdale,Miami-Dade,3024,1035000
96814,Honolulu,HI,Urban Honolulu,Honolulu,3025,748000
48446,Lapeer,MI,Detroit,Lapeer,3026,149900
20745,Forest Heights,MD,Washington,Prince Georges,3027,299000
33907,Fort Myers,FL,Fort Myers,Lee,3028,159950
33542,Zephyrhills,FL,Tampa,Pasco,3029,129900
2453,Waltham,MA,Boston,Middlesex,3030,598000
56301,Saint Cloud,MN,St. Cloud,Stearns,3030,199949.5
83605,Caldwell,ID,Boise City,Canyon,3032,197690
98038,Maple Valley,WA,Seattle,King,3032,521449.5
68164,Omaha,NE,Omaha,Douglas,3034,186900
78573,Alton,TX,McAllen,Hidalgo,3035,229900
46268,Indianapolis,IN,Indianapolis,Marion,3036,155000
8865,Phillipsburg,NJ,Allentown,Warren,3037,163200
14616,Greece,NY,Rochester,Monroe,3037,105000
97266,Portland,OR,Portland,Multnomah,3039,326000
48091,Warren,MI,Detroit,Macomb,3040,107000
80122,Centennial,CO,Denver,Arapahoe,3040,459950
50501,Fort Dodge,IA,Fort Dodge,Webster,3042,119900
55016,Cottage Grove,MN,Minneapolis-St Paul,Washington,3042,289950
34743,Kissimmee,FL,Orlando,Osceola,3044,208000
50014,Ames,IA,Ames,Story,3045,265000
76401,Stephenville,TX,Stephenville,Erath,3045,216450
13090,Liverpool,NY,Syracuse,Onondaga,3047,166250
93422,Atascadero,CA,San Luis Obispo,San Luis Obispo,3048,564275
23233,Henrico,VA,Richmond,Henrico,3049,374950
7107,Newark,NJ,New York,Essex,3050,199950
22042,Falls Church,VA,Washington,Fairfax,3051,527000
19050,Lansdowne,PA,Philadelphia,Delaware,3052,139945
93702,Fresno,CA,Fresno,Fresno,3053,155000
21237,Rosedale,MD,Baltimore,Baltimore,3054,227000
80214,Lakewood,CO,Denver,Jefferson,3055,399900
8648,Lawrence,NJ,Trenton,Mercer,3056,316500
89130,Las Vegas,NV,Las Vegas,Clark,3057,295000
41011,Covington,KY,Cincinnati,Kenton,3058,209800
46804,Fort Wayne,IN,Fort Wayne,Allen,3059,190900
93561,Tehachapi,CA,Bakersfield,Kern,3059,308250
21009,Abingdon,MD,Baltimore,Harford,3061,244000
97306,Salem,OR,Salem,Marion,3061,375000
19119,Philadelphia,PA,Philadelphia,Philadelphia,3063,299000
33076,Coral Springs,FL,Miami-Fort Lauderdale,Broward,3063,638490
34223,Englewood,FL,North Port-Sarasota-Bradenton,Sarasota,3065,319000
60451,New Lenox,IL,Chicago,Will,3065,308854
45230,Cincinnati,OH,Cincinnati,Hamilton,3067,187000
95337,Manteca,CA,Stockton,San Joaquin,3067,450000
49506,Grand Rapids,MI,Grand Rapids,Kent,3069,330000
30214,Fayetteville,GA,Atlanta,Fayette,3070,313450
55116,Saint Paul,MN,Minneapolis-St Paul,Ramsey,3071,337000
29745,York,SC,Charlotte,York,3072,256990
91780,Temple City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3072,809000
94602,Oakland,CA,San Francisco,Alameda,3072,792000
27517,Chapel Hill,NC,Durham,Orange,3075,535000
80237,Denver,CO,Denver,Denver,3076,449500
21225,Brooklyn Park,MD,Baltimore,Anne Arundel,3077,143500
32459,Santa Rosa Beach,FL,Crestview-Fort Walton Beach-Destin,Walton,3078,675000
33183,Kendale Lakes,FL,Miami-Fort Lauderdale,Miami-Dade,3079,249250
2368,Randolph,MA,Boston,Norfolk,3080,349900
2474,Arlington,MA,Boston,Middlesex,3081,725000
43050,Mount Vernon,OH,Mount Vernon,Knox,3081,139900
77536,Deer Park,TX,Houston,Harris,3081,219900
16509,Millcreek,PA,Erie,Erie,3084,165000
7011,Clifton,NJ,New York,Passaic,3085,339000
77489,Missouri City,TX,Houston,Fort Bend,3086,160000
97203,Portland,OR,Portland,Multnomah,3087,380000
11717,Islip,NY,New York,Suffolk,3088,325000
95682,Shingle Springs,CA,Sacramento,El Dorado,3088,530725
33409,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,3090,152000
66801,Emporia,KS,Emporia,Lyon,3091,120450
33434,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,3092,129700
45365,Sidney,OH,Sidney,Shelby,3092,123900
16066,Cranberry,PA,Pittsburgh,Butler,3094,344900
93638,Madera,CA,Madera,Madera,3094,247900
89134,Las Vegas,NV,Las Vegas,Clark,3096,355000
54303,Green Bay,WI,Green Bay,Brown,3097,119900
60142,Huntley,IL,Chicago,McHenry,3098,265000
62959,Marion,IL,Carbondale,Williamson,3098,141950
60189,Wheaton,IL,Chicago,Du Page,3100,399400
7747,Matawan,NJ,New York,Monmouth,3101,325000
60050,McHenry,IL,Chicago,McHenry,3101,199900
33407,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,3103,199000
43212,Grandview Heights,OH,Columbus,Franklin,3103,425000
43209,Bexley,OH,Columbus,Franklin,3105,322400
60631,Chicago,IL,Chicago,Cook,3106,365000
20164,Sterling,VA,Washington,Loudoun,3107,404999.5
60714,Niles,IL,Chicago,Cook,3107,306950
97321,Albany,OR,Albany,Linn,3109,349900
27889,Washington,NC,Washington,Beaufort,3110,179900
73162,Oklahoma City,OK,Oklahoma City,Oklahoma,3111,207950
37172,Springfield,TN,Nashville,Robertson,3112,245900
63139,Saint Louis,MO,St. Louis,Saint Louis City,3113,152000
55443,Brooklyn Park,MN,Minneapolis-St Paul,Hennepin,3114,299950
60527,Burr Ridge,IL,Chicago,Du Page,3115,569450
22601,Winchester,VA,Winchester,Frederick,3116,270000
84095,South Jordan,UT,Salt Lake City,Salt Lake,3117,509900
3079,Salem,NH,Boston,Rockingham,3118,380000
29707,Fort Mill,SC,Charlotte,York,3118,349900
21811,Berlin,MD,Salisbury,Worcester,3120,309500
90039,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3120,1137450
37659,Jonesborough,TN,Johnson City,Washington,3122,219950
48162,Frenchtown,MI,Monroe,Monroe,3122,135900
90604,South Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3122,549250
55421,Columbia Heights,MN,Minneapolis-St Paul,Anoka,3125,215000
85212,Mesa,AZ,Phoenix,Maricopa,3126,335000
31601,Valdosta,GA,Valdosta,Lowndes,3127,91900
1089,West Springfield,MA,Springfield,Hampden,3128,231450
33173,Kendall,FL,Miami-Fort Lauderdale,Miami-Dade,3129,349450
79904,El Paso,TX,El Paso,El Paso,3129,136000
97471,Roseburg,OR,Roseburg,Douglas,3131,279900
53140,Kenosha,WI,Chicago,Kenosha,3132,140000
60515,Downers Grove,IL,Chicago,Du Page,3133,419900
81504,Grand Junction,CO,Grand Junction,Mesa,3134,225000
11358,New York,NY,New York,Queens,3135,971500
95340,Merced,CA,Merced,Merced,3136,279800
78633,Georgetown,TX,Austin,Williamson,3137,359000
80033,Wheat Ridge,CO,Denver,Jefferson,3138,433000
29486,Summerville,SC,Charleston,Dorchester,3139,295337.5
32905,Palm Bay,FL,Melbourne,Brevard,3140,155000
90002,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3141,375000
84129,Taylorsville,UT,Salt Lake City,Salt Lake,3142,299900
54449,Marshfield,WI,Wisconsin Rapids-Marshfield,Wood,3143,166200
45239,White Oak,OH,Cincinnati,Hamilton,3144,117900
11801,Hicksville,NY,New York,Nassau,3145,525000
55426,Saint Louis Park,MN,Minneapolis-St Paul,Hennepin,3146,289000
74464,Tahlequah,OK,Tahlequah,Cherokee,3146,136000
17202,Hamilton,PA,Chambersburg,Franklin,3146,225500
32817,Orlando,FL,Orlando,Orange,3149,259000
12010,Amsterdam,NY,Amsterdam,Montgomery,3150,159900
10030,New York,NY,New York,New York,3151,784000
11787,Smithtown,NY,New York,Suffolk,3152,539000
39157,Ridgeland,MS,Jackson,Madison,3152,293700
7410,Fair Lawn,NJ,New York,Bergen,3154,449500
44125,Garfield Heights,OH,Cleveland,Cuyahoga,3154,69900
55060,Owatonna,MN,Owatonna,Steele,3156,179000
95993,Yuba City,CA,Yuba City,Sutter,3156,349900
16335,Meadville,PA,Meadville,Crawford,3158,114900
55428,New Hope,MN,Minneapolis-St Paul,Hennepin,3159,224950
47421,Bedford,IN,Bedford,Lawrence,3160,152000
37086,La Vergne,TN,Nashville,Rutherford,3161,209900
83440,Rexburg,ID,Rexburg,Madison,3162,235000
48089,Warren,MI,Detroit,Macomb,3163,65900
75604,Longview,TX,Longview,Gregg,3164,183000
39208,Pearl,MS,Jackson,Rankin,3165,144900
48101,Allen Park,MI,Detroit,Wayne,3165,139900
67207,Wichita,KS,Wichita,Sedgwick,3167,159900
91739,Rancho Cucamonga,CA,Riverside,San Bernardino,3167,759750
49024,Portage,MI,Kalamazoo,Kalamazoo,3169,234955
29440,Georgetown,SC,Georgetown,Georgetown,3170,219000
27870,Roanoke Rapids,NC,Roanoke Rapids,Halifax,3171,125000
33809,Lakeland,FL,Lakeland,Polk,3171,219900
45431,Beavercreek,OH,Dayton,Greene,3173,157500
54481,Stevens Point,WI,Stevens Point,Portage,3174,144900
33073,Coconut Creek,FL,Miami-Fort Lauderdale,Broward,3175,369900
84058,Orem,UT,Provo,Utah,3176,369000
37931,Knoxville,TN,Knoxville,Knox,3177,249000
72205,Little Rock,AR,Little Rock,Pulaski,3178,175000
48867,Owosso,MI,Owosso,Shiawassee,3179,113900
80104,Castle Rock,CO,Denver,Douglas,3180,429900
60035,Highland Park,IL,Chicago,Lake,3181,6.00E+05
21075,Elkridge,MD,Baltimore,Howard,3182,365000
34114,Naples,FL,Naples,Collier,3183,368995
55912,Austin,MN,Austin,Mower,3183,134200
57104,Sioux Falls,SD,Sioux Falls,Minnehaha,3185,139000
22207,Arlington,VA,Washington,Arlington,3186,1250000
91776,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3186,680888
2176,Melrose,MA,Boston,Middlesex,3188,6.00E+05
20165,Sterling,VA,Washington,Loudoun,3189,519900
23860,Hopewell,VA,Richmond,Hopewell City,3190,149950
6033,Glastonbury,CT,Hartford,Hartford,3191,379900
60438,Lansing,IL,Chicago,Cook,3192,124900
60624,Chicago,IL,Chicago,Cook,3193,130000
19038,Abington,PA,Philadelphia,Montgomery,3194,315000
32962,Vero Beach,FL,Vero Beach,Indian River,3195,185000
89503,Reno,NV,Reno,Washoe,3196,312200
33026,Pembroke Pines,FL,Miami-Fort Lauderdale,Broward,3197,284000
40504,Lexington,KY,Lexington,Fayette,3198,165000
8822,Raritan,NJ,New York,Hunterdon,3199,435000
33837,Davenport,FL,Lakeland,Polk,3200,268490
53213,Wauwatosa,WI,Milwaukee,Milwaukee,3200,234900
55024,Farmington,MN,Minneapolis-St Paul,Dakota,3200,274900
37205,Nashville,TN,Nashville,Davidson,3203,695000
91325,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3204,759950
91403,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3204,1159000
30306,Atlanta,GA,Atlanta,Fulton,3206,750000
48045,Harrison,MI,Detroit,Macomb,3207,222500
55128,Oakdale,MN,Minneapolis-St Paul,Washington,3207,229950
65616,Branson,MO,Branson,Taney,3209,185900
93955,Seaside,CA,Salinas,Monterey,3210,540000
43512,Defiance,OH,Defiance,Defiance,3211,114900
70364,Houma,LA,Houma,Terrebonne,3211,163950
98335,Gig Harbor,WA,Seattle,Pierce,3211,572612.5
37921,Knoxville,TN,Knoxville,Knox,3214,150000
80602,Thornton,CO,Denver,Adams,3215,489997
90017,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3215,939000
32408,Panama City,FL,Panama City,Bay,3217,269900
1826,Dracut,MA,Boston,Middlesex,3218,339900
17268,Washington,PA,Chambersburg,Franklin,3218,190000
68123,Bellevue,NE,Omaha,Sarpy,3218,232950
93420,Arroyo Grande,CA,San Luis Obispo,San Luis Obispo,3221,779000
58554,Mandan,ND,Bismarck,Morton,3222,239900
75042,Garland,TX,Dallas-Fort Worth,Dallas,3222,192500
6708,Waterbury,CT,New Haven,New Haven,3224,144450
60076,Skokie,IL,Chicago,Cook,3225,349900
75229,Dallas,TX,Dallas-Fort Worth,Dallas,3225,674900
38834,Corinth,MS,Corinth,Alcorn,3227,149900
19601,Reading,PA,Reading,Berks,3228,69200
2889,Warwick,RI,Providence,Kent,3229,234900
20155,Gainesville,VA,Washington,Prince William,3229,471700
15010,Chippewa,PA,Pittsburgh,Beaver,3231,149950
53220,Greenfield,WI,Milwaukee,Milwaukee,3232,169900
39212,Jackson,MS,Jackson,Hinds,3233,64162.5
77502,Pasadena,TX,Houston,Harris,3234,154700
29205,Columbia,SC,Columbia,Richland,3235,219700
89081,North Las Vegas,NV,Las Vegas,Clark,3236,279900
37067,Franklin,TN,Nashville,Williamson,3237,569450
76548,Harker Heights,TX,Killeen,Bell,3238,227900
98466,University Place,WA,Seattle,Pierce,3239,359950
28146,Salisbury,NC,Charlotte,Rowan,3240,204000
96825,Honolulu,HI,Urban Honolulu,Honolulu,3240,998500
97008,Beaverton,OR,Portland,Washington,3242,421997.5
30045,Lawrenceville,GA,Atlanta,Gwinnett,3243,240000
33870,Sebring,FL,Sebring,Highlands,3244,139450
93454,Santa Maria,CA,Santa Maria-Santa Barbara,Santa Barbara,3244,365000
30240,Lagrange,GA,LaGrange,Troup,3246,205450
14620,Rochester,NY,Rochester,Monroe,3247,159900
55033,Hastings,MN,Minneapolis-St Paul,Dakota,3248,279900
75010,Carrollton,TX,Dallas-Fort Worth,Denton,3249,388990
8610,Hamilton,NJ,Trenton,Mercer,3250,174950
22312,Lincolnia,VA,Washington,Fairfax,3251,466500
98512,Tumwater,WA,Olympia,Thurston,3251,299900
53095,West Bend,WI,Milwaukee,Washington,3253,249900
6824,Fairfield,CT,Stamford,Fairfield,3254,899000
78363,Kingsville,TX,Kingsville,Kleberg,3254,130900
78552,Harlingen,TX,Brownsville,Cameron,3254,185000
12205,Colonie,NY,Albany,Albany,3257,230000
98498,Lakewood,WA,Seattle,Pierce,3258,335000
37743,Greeneville,TN,Greeneville,Greene,3259,174950
23601,Newport News,VA,Virginia Beach,Newport News City,3260,184900
33626,Westchase,FL,Tampa,Hillsborough,3260,370000
77904,Victoria,TX,Victoria,Victoria,3262,242750
97062,Tualatin,OR,Portland,Washington,3262,499950
2038,Franklin,MA,Boston,Norfolk,3264,449000
15213,Pittsburgh,PA,Pittsburgh,Allegheny,3265,239700
37415,Chattanooga,TN,Chattanooga,Hamilton,3266,215000
43082,Westerville,OH,Columbus,Franklin,3267,377900
11580,Valley Stream,NY,New York,Nassau,3268,469000
72113,Maumelle,AR,Little Rock,Pulaski,3269,234900
70503,Lafayette,LA,Lafayette,Lafayette,3270,292500
21209,Pikesville,MD,Baltimore,Baltimore,3271,312900
17201,Chambersburg,PA,Chambersburg,Franklin,3272,149700
61108,Rockford,IL,Rockford,Winnebago,3272,93205
11937,East Hampton,NY,New York,Suffolk,3274,1725000
76182,North Richland Hills,TX,Dallas-Fort Worth,Tarrant,3274,329900
70607,Lake Charles,LA,Lake Charles,Calcasieu,3276,199787.5
60110,Carpentersville,IL,Chicago,Kane,3277,176000
78589,San Juan,TX,McAllen,Hidalgo,3278,126000
46176,Shelbyville,IN,Indianapolis,Shelby,3279,134500
76117,Haltom City,TX,Dallas-Fort Worth,Tarrant,3280,155000
92802,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,3280,599000
95210,Stockton,CA,Stockton,San Joaquin,3282,265000
80239,Denver,CO,Denver,Denver,3283,319900
44883,Tiffin,OH,Tiffin,Seneca,3284,124999
53105,Rochester,WI,Racine,Racine,3284,249900
95204,Stockton,CA,Stockton,San Joaquin,3284,256000
92120,San Diego,CA,San Diego,San Diego,3287,639000
46131,Franklin,IN,Indianapolis,Johnson,3288,174800
34238,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,3289,378500
29154,Sumter,SC,Sumter,Sumter,3290,172400
94510,Benicia,CA,Vallejo,Solano,3291,679000
15650,Unity,PA,Pittsburgh,Westmoreland,3292,144000
39466,Picayune,MS,Picayune,Pearl River,3292,139500
82801,Sheridan,WY,Sheridan,Sheridan,3292,198750
36561,Orange Beach,AL,Daphne,Baldwin,3295,485000
91352,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3296,564450
18901,Doylestown,PA,Philadelphia,Bucks,3297,498945
11566,Merrick,NY,New York,Nassau,3298,619000
45236,Deer Park,OH,Cincinnati,Hamilton,3299,189900
64151,Kansas City,MO,Kansas City,Jackson,3299,257425
91356,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3299,1199000
12804,Queensbury,NY,Glens Falls,Warren,3302,274950
38506,Cookeville,TN,Cookeville,Putnam,3303,249900
80303,Boulder,CO,Boulder,Boulder,3303,579000
27012,Clemmons,NC,Winston-Salem,Forsyth,3305,262450
46241,Indianapolis,IN,Indianapolis,Marion,3305,74700
93021,Moorpark,CA,Ventura,Ventura,3307,712499
21133,Randallstown,MD,Baltimore,Baltimore,3308,237000
6095,Windsor,CT,Hartford,Hartford,3309,237150
85743,Marana,AZ,Tucson,Pima,3310,247000
54494,Wisconsin Rapids,WI,Wisconsin Rapids-Marshfield,Wood,3311,137750
68601,Columbus,NE,Columbus,Platte,3312,189000
81007,Pueblo,CO,Pueblo,Pueblo,3313,294900
78703,Austin,TX,Austin,Travis,3314,899000
85331,Phoenix,AZ,Phoenix,Maricopa,3315,549800
2131,Boston,MA,Boston,Suffolk,3316,524900
37917,Knoxville,TN,Knoxville,Knox,3317,147450
93637,Madera,CA,Madera,Madera,3318,263950
44135,Cleveland,OH,Cleveland,Cuyahoga,3319,87200
74006,Bartlesville,OK,Bartlesville,Washington,3319,149450
77590,Texas City,TX,Houston,Galveston,3321,144750
32901,Melbourne,FL,Melbourne,Brevard,3322,195999
77018,Houston,TX,Houston,Harris,3323,4.00E+05
80301,Boulder,CO,Boulder,Boulder,3324,629950
29115,Orangeburg,SC,Orangeburg,Orangeburg,3325,85900
32548,Fort Walton Beach,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,3326,329000
11050,Port Washington,NY,New York,Nassau,3327,1188000
12302,Glenville,NY,Albany,Schenectady,3327,209900
18052,Fullerton,PA,Allentown,Lehigh,3327,220000
92675,San Juan Capistrano,CA,Los Angeles-Long Beach-Anaheim,Orange,3327,1099450
93710,Fresno,CA,Fresno,Fresno,3331,266450
45750,Marietta,OH,Marietta,Washington,3332,169900
48116,Brighton,MI,Detroit,Livingston,3333,314950
32757,Mount Dora,FL,Orlando,Lake,3334,279950
37801,Maryville,TN,Knoxville,Blount,3334,229000
7065,Rahway,NJ,New York,Union,3336,277000
7110,Nutley,NJ,New York,Essex,3337,419957
33618,Greater Carrollwood,FL,Tampa,Hillsborough,3337,325000
76705,Bellmead,TX,Waco,McLennan,3339,144500
37323,Cleveland,TN,Cleveland,Bradley,3340,184900
76040,Euless,TX,Dallas-Fort Worth,Tarrant,3340,265000
98273,Mount Vernon,WA,Mount Vernon,Skagit,3340,350000
74066,Sapulpa,OK,Tulsa,Creek,3343,143250
60102,Algonquin,IL,Chicago,McHenry,3344,259900
76016,Arlington,TX,Dallas-Fort Worth,Tarrant,3345,270700
35806,Huntsville,AL,Huntsville,Madison,3346,263377
52806,Davenport,IA,Davenport,Scott,3346,179900
92008,Carlsbad,CA,San Diego,San Diego,3348,1049000
77532,Crosby,TX,Houston,Harris,3349,230900
20111,Manassas Park,VA,Washington,Manassas Park City,3350,379500
70663,Sulphur,LA,Lake Charles,Calcasieu,3350,184900
35803,Huntsville,AL,Huntsville,Madison,3352,227415
72704,Fayetteville,AR,Fayetteville,Washington,3353,228500
3062,Nashua,NH,Manchester,Hillsborough,3354,330000
97070,Wilsonville,OR,Portland,Clackamas,3355,424945
70403,Hammond,LA,Hammond,Tangipahoa,3356,179000
77535,Dayton,TX,Houston,Liberty,3357,237717.5
75039,Irving,TX,Dallas-Fort Worth,Dallas,3358,511900
92869,Orange,CA,Los Angeles-Long Beach-Anaheim,Orange,3358,699992.5
54952,Menasha,WI,Oshkosh,Winnebago,3360,209900
24501,Lynchburg,VA,Lynchburg,Lynchburg City,3361,119900
53406,Mount Pleasant,WI,Racine,Racine,3362,199000
77041,Houston,TX,Houston,Harris,3362,399900
80241,Thornton,CO,Denver,Adams,3364,378650
78132,New Braunfels,TX,San Antonio,Comal,3365,401498
78728,Austin,TX,Austin,Travis,3366,300055
32550,Miramar Beach,FL,Crestview-Fort Walton Beach-Destin,Walton,3367,413000
42431,Madisonville,KY,Madisonville,Hopkins,3368,134900
49686,Traverse City,MI,Traverse City,Grand Traverse,3368,294000
29926,Hilton Head Island,SC,Hilton Head Island,Beaufort,3370,429000
90031,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3371,571500
27278,Hillsborough,NC,Durham,Orange,3372,374000
97502,Central Point,OR,Medford,Jackson,3373,269900
70360,Houma,LA,Houma,Terrebonne,3374,299900
14606,Gates-North Gates,NY,Rochester,Monroe,3375,99900
80911,Security-Widefield,CO,Colorado Springs,El Paso,3375,250000
57201,Watertown,SD,Watertown,Codington,3377,232400
