RegionType,RegionName,City,State,Metro,CBSATitle,SizeRank,MarketHealthIndex,SellForGain,PrevForeclosed,ForeclosureRatio,ZHVI,MoM,YoY,ForecastYoYPctChange,StockOfREOs,NegativeEquity,Delinquency,DaysOnMarket
Zip,90501,Torrance,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.549122565,100,2,,683400,0.029274005,7.334694519,0.050999415,,0.043200487,0.007042254,49
Zip,90502,West Carson,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,2.535581042,90.91,11.8343,,498000,0,3.362391034,0.073297189,,0.067075844,0.019607843,49
Zip,90503,Torrance,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.257565289,100,,,890300,0.056192403,5.448300367,0.038845333,,0.027487506,0.008264463,45.5
Zip,90504,Torrance,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.418267238,100,3.0556,0.7499,711800,-0.098245614,7.701619004,0.039124754,,0.033925258,0.0078125,53
Zip,90505,Torrance,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,7.724886002,100,,,941900,-0.031840374,5.228466093,0.03867608,,0.023557438,0,46
Zip,90601,Whittier,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,6.777670305,93.75,2.7566,1.8932,568600,0.370697264,8.139977178,0.064542737,,0.065292096,0.035087719,52.5
Zip,90602,Whittier,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,6.421168993,100,,2.045,541900,-0.073759911,3.003231325,0.065803654,,0.058285714,0.019607843,54
Zip,90603,Whittier,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,3.750172724,93.75,,,587900,-0.135892645,3.9427157,0.054689573,,0.039772727,0.015873016,48.5
Zip,90604,South Whittier,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,7.11551748,100,3.4166,0.7735,549300,-0.290433836,4.98853211,0.056395412,,0.043197416,0.028037383,51
Zip,90605,South Whittier,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,5.467735249,94.44,,2.8432,510400,-0.078308536,5.848195769,0.049821708,,0.04431946,0.030456853,62
Zip,90606,West Whittier-Los Nietos,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.001243609,100,,0.8325,482000,0.312174818,4.329004329,0.074983402,,0.050282334,0.016042781,49
Zip,90620,Buena Park,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.738151168,100,1.2195,0.4884,585400,0.239726027,6.397673573,0.059234711,,0.036190133,0.014925373,56
Zip,90621,Buena Park,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.335636313,75,7.246,2.2703,578400,0.468994268,6.893365367,0.062602006,,0.045085663,0,67.5
Zip,90623,La Palma,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.223435125,100,,,755300,0.252190072,3.835578774,0.052952469,,0.029876977,0,55
Zip,90630,Cypress,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,7.320022109,100,1.8519,,678600,0,5.30726257,0.046892131,,0.040528316,0.008928571,45.5
Zip,90631,La Habra,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,6.528948459,92.86,7.4787,,600300,0.401404917,6.285410765,0.061509245,,0.043580337,0.02020202,55.5
Zip,90638,La Mirada,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,4.60619041,96.67,5.9536,1.1692,580500,-0.103252452,3.90191516,0.060215332,,0.039684899,0.041198502,49
Zip,90640,Montebello,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.445212104,100,2.4943,1.8349,536300,0.280478684,7.281456291,0.071290323,,0.059366131,0.019920319,71
Zip,90650,Norwalk,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.493574686,100,1.4042,0.2476,474600,0.105462982,5.396402398,0.066900548,,0.051196341,0.018900344,60
Zip,90660,Pico Rivera,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,7.340058035,100,8.3863,0.5283,473200,0.16934801,5.132192846,0.074955621,,0.046531792,0.027950311,56
Zip,90670,Santa Fe Springs,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.219980655,100,3.9216,3.7697,489600,0.163666121,5.222437137,0.065539216,,0.045454545,0,71
Zip,90680,Stanton,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.335359956,84.62,2.7098,,504700,0.47780211,12.63110913,0.053576382,,0.048899756,0,51
Zip,90701,Artesia,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,7.302058864,100,,,574600,-0.034794711,6.525769373,0.056813435,,0.055926544,0.029850746,57
Zip,90703,Cerritos,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,7.061627746,97.06,3.0411,0.4454,723800,0.207669943,5.371960984,0.053804918,,0.048342059,0.014440433,49
Zip,90704,Avalon,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.970291557,100,,,694000,2.118893467,13.82647204,0.090285303,,,,57
Zip,90706,Bellflower,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,4.351941412,91.3,8.6896,0.7202,511200,-0.097713504,5.163546595,0.054814163,,0.057126259,0.020338983,56
Zip,90710,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,7.299295288,72.73,,1.7885,578700,0.329403606,1.579778831,0.071226888,,0.053377421,0,57
Zip,90712,Lakewood,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,7.620561006,96.55,2.8571,0.9353,575600,-0.10413051,4.940747493,0.053201876,,0.034876729,0.022988506,52
Zip,90713,Lakewood,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,7.406383861,100,4.0909,,594900,-0.251509054,5.25477707,0.051768364,,0.03340081,0.012121212,49
Zip,90715,Lakewood,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,4.482520381,100,9.0216,1.4126,533500,-0.243081526,5.226824458,0.059334583,,0.043902439,0.055555556,51
Zip,90716,Hawaiian Gardens,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.104601354,100,,,401400,0.651955868,4.722149752,0.086801196,,0.068441065,0.018518519,57
Zip,90717,Lomita,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.909769241,92.31,,,659400,0.243235026,5.537772087,0.065360934,,0.04121965,0,52.5
Zip,90720,Los Alamitos,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.870111925,100,,,996100,0.973137354,9.654337296,0.048720008,,0.032494279,0,57
Zip,90723,Paramount,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,2.278568468,83.33,,1.4617,413600,-0.120743782,6.296581856,0.054248066,,0.068370607,0.046728972,52
Zip,90731,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,6.31408042,96.88,4.9107,0.6841,607800,0.049382716,5.411030177,0.054536032,,0.052413273,0.014388489,56
Zip,90732,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.917369076,96,1.7112,1.3209,635500,0.14182162,6.359832636,0.060991345,,0.041520056,0.008474576,55
Zip,90740,Seal Beach,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.778499378,100,,,985100,0.387241414,6.130144365,0.039405137,,,,63.5
Zip,90744,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.5449772,100,,4.2114,445300,0.383228133,9.41031941,0.086108242,,0.060773481,0.011363636,60
Zip,90745,Carson,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.020588642,100,7.7162,0.8866,517700,0.310017438,8.079331942,0.073333977,,0.062024479,0.016,55
Zip,90746,Carson,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,5.170650822,100,8.5417,,547300,0,7.757432565,0.065116024,,0.062004917,0.079295154,57
Zip,90755,Signal Hill,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.153931187,100,,2.5253,504000,0.880704564,6.284268241,0.087642857,,0.082959641,0.018018018,50
Zip,90802,Long Beach,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.489705679,94.29,2.6425,,371000,0.32449973,9.795797573,0.10622372,,0.120262391,0.003030303,56
Zip,90803,Long Beach,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.813044079,90.91,,,949500,0.147663749,9.037666514,0.046700369,,0.046653144,0,67
Zip,90804,Long Beach,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,5.386209755,95.24,,,484600,0.248241622,8.874410245,0.075753199,,0.08183401,0.028368794,52
Zip,90805,Long Beach,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,5.482244024,90.91,7.6755,0.6079,454700,0.198325253,7.240566038,0.074182978,,0.051840491,0.023668639,48
Zip,90806,Long Beach,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,8.625120906,90.91,3.3741,,524500,0.32517215,9.384775808,0.072059104,,0.052777778,0.030075188,62
